05.05.2026                                                       ¡ÒÃáÊ´§ÃÒÂ¡ÒÃáººä´¹ÒÁÔ¡                                                               1
--------------------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------------------
|  ÇÑÊ´Ø        |¤ÓÍ¸ÔºÒÂÇÑÊ´Ø                           |Plnt|ãºÊÑè§|â¤Ã§¢èÒÂ  |        Í§¤ì»ÃÐ¡Íº WBS|MvT|»Á.µéÍ§¡ÒÃ|RemovedQty|»ÃÔÁÒ³µèÒ§|ÇÑ¹µéÍ§¡ÒÃ|
|  1-01-011-0202|BOLT,MACHINE M.16X200 MM.               |D060|      |8005265699|C-69-D-NPNSR.0225.02.1|281|        4 |        4 |        0 |17.03.2026|
|  1-01-018-0100|WASHER,PLAIN,SQUARE, 52X52X4.5 MM.      |D060|      |8005265699|C-69-D-NPNSR.0225.02.1|281|        5 |        0 |        5 |17.03.2026|
|  1-01-021-0000|ROD,ANCHOR,ROUND EYE M.16, 2 M.LONG     |D060|      |8005265699|C-69-D-NPNSR.0225.02.1|281|        1 |        1 |        0 |17.03.2026|
|  1-01-021-0300|ANCLE GUY ATTACHMENT 30 DEG.            |D060|      |8005265699|C-69-D-NPNSR.0225.02.1|281|        1 |        1 |        0 |17.03.2026|
|  1-01-021-0304|THIMBLE,GUY,FOR STEEL WIRE 50-95 SQ.MM. |D060|      |8005265699|C-69-D-NPNSR.0225.02.1|281|        1 |        1 |        0 |17.03.2026|
|  1-01-022-0002|GROUND ROD,60X60X5 MM. 2 M.LONG         |D060|      |8005265699|C-69-D-NPNSR.0225.02.1|281|        1 |        0 |        1 |17.03.2026|
|  1-01-023-0000|CLAMP,SINGLE U-BOLT,M.8 (WIRE ROPE CLIP)|D060|      |8005265699|C-69-D-NPNSR.0225.02.1|281|        6 |        6 |        0 |17.03.2026|
|  1-02-007-0002|CABLE,AL,750 V,50 SQ.MM. TIS.293        |D060|      |8005265699|C-69-D-NPNSR.0225.02.1|281|      220 |      220 |        0 |17.03.2026|
|  1-02-018-0001|TAPE,PVC,O/D,0.18X19X10,000 MM. TIS.386 |D060|      |8005265699|C-69-D-NPNSR.0225.02.1|281|       22 |        2 |       20 |17.03.2026|
|  1-02-020-0002|TIE WIRE,AL 4.0 MM.                     |D060|      |8005265699|C-69-D-NPNSR.0225.02.1|281|    0.200 |    0.200 |        0 |17.03.2026|
|  1-02-026-0301|PREFORMED D/E, AW 50 SQ.MM.             |D060|      |8005265699|C-69-D-NPNSR.0225.02.1|281|        8 |        8 |        0 |17.03.2026|
|  1-02-030-0101|CONN.,PG,DOUBLE BOLT,AL 16-70 SQ.MM.    |D060|      |8005265699|C-69-D-NPNSR.0225.02.1|281|        2 |        2 |        0 |17.03.2026|
|  1-02-032-0012|H-CONNCTOR,MAIN AL 50-95,TAP AL/CU 50-95|D060|      |8005265699|C-69-D-NPNSR.0225.02.1|281|        3 |        3 |        0 |17.03.2026|
|  1-03-003-0000|INSULATOR,SPOOL,CLASS 53-2 TIS.227      |D060|      |8005265699|C-69-D-NPNSR.0225.02.1|281|       11 |       11 |        0 |17.03.2026|
|  1-03-003-0100|INSULATOR,STRAIN,CLASS 54-1 TIS.280     |D060|      |8005265699|C-69-D-NPNSR.0225.02.1|281|        1 |        1 |        0 |17.03.2026|
|  1-03-013-0000|RACK, 2X200 MM. EXT.BACK                |D060|      |8005265699|C-69-D-NPNSR.0225.02.1|281|        5 |        5 |        0 |17.03.2026|
|  1-03-013-0100|CLEVIS,FLAT STEEL 4 1/4,INSULATOR,53-2  |D060|      |8005265699|C-69-D-NPNSR.0225.02.1|281|        1 |        1 |        0 |17.03.2026|
|  1-04-000-0300|S.A. 250-500 V. 2.5-5.0 KA              |D060|      |8005265699|C-69-D-NPNSR.0225.02.1|281|        1 |        1 |        0 |17.03.2026|
|  1-08-004-0001|CONDUIT,PVC,RIGID, 20X2500 MM.TIS.216   |D060|      |8005265699|C-69-D-NPNSR.0225.02.1|281|        3 |        3 |        0 |17.03.2026|
|  9-09-001-0025|CONCRETE 1/3/5                          |D060|      |8005265699|C-69-D-NPNSR.0225.02.1|281|    0.600 |        0 |    0.600 |17.03.2026|
|  9-09-001-0035|¤ÍÁ»ÒÇ´ìªèÇÂ¡ÒÃÊÑÁ¼ÑÊ·Ò§ä¿¿éÒ           |D060|      |8005265699|C-69-D-NPNSR.0225.02.1|281|    0.020 |        0 |    0.020 |17.03.2026|
|  9-09-001-1007|WELDING POWDER, ST. WIRE 50 SQ.MM. TO GD|D060|      |8005265699|C-69-D-NPNSR.0225.02.1|281|        3 |        0 |        3 |17.03.2026|
|  1-00-001-0006|POLE 14 M.                              |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        1 |        0 |        1 |17.03.2026|
|  1-00-004-0001|ANCHOR,PLATE, CONCRETE 550X550X150 MM.  |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        1 |        0 |        1 |17.03.2026|
|  1-00-011-0003|CROSSARM (FOR D/E) 120X120X2,000 MM.    |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        4 |        0 |        4 |17.03.2026|
|  1-01-010-0000|WIRE,ST. SOLID DIA. 4.0 MM.TIS.71       |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|    0.700 |        0 |    0.700 |17.03.2026|
|  1-01-010-0004|ST. WIRE, STRANDED 50/7 SQ.MM.TIS.404   |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|       57 |        0 |       57 |17.03.2026|
|  1-01-010-0006|ST. WIRE, STRANDED 95 SQ.MM.TIS.404     |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|       18 |        0 |       18 |17.03.2026|
|  1-01-011-0201|BOLT,MACHINE M.16X170 MM.               |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        4 |        0 |        4 |17.03.2026|
|  1-01-011-0202|BOLT,MACHINE M.16X200 MM.               |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        2 |        0 |        2 |17.03.2026|
|  1-01-011-0203|BOLT,MACHINE M.16X250 MM.               |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        2 |        0 |        2 |17.03.2026|
|  1-01-013-0001|BOLT,DOUBLE ARMING,ROUND EYE M.16X450MM.|D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        6 |        0 |        6 |17.03.2026|
|  1-01-018-0001|NUT,EYE M.16 DIN 582                    |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        6 |        0 |        6 |17.03.2026|
|  1-01-018-0100|WASHER,PLAIN,SQUARE, 52X52X4.5 MM.      |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|       29 |        0 |       29 |17.03.2026|
|  1-01-018-0201|WASHER,SQUARE,CURVED 60X60X5 MM.        |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        6 |        0 |        6 |17.03.2026|
|  1-01-020-0001|BRACE,FLAT,FOR CROSSARM 30X6X760 MM.    |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        8 |        0 |        8 |17.03.2026|
|  1-01-021-0000|ROD,ANCHOR,ROUND EYE M.16, 2 M.LONG     |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        1 |        0 |        1 |17.03.2026|
|  1-01-021-0201|BOLT,STRAND EYE, 45 DEG.M.16X250 MM.    |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        1 |        0 |        1 |17.03.2026|
|  1-01-021-0304|THIMBLE,GUY,FOR STEEL WIRE 50-95 SQ.MM. |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        1 |        0 |        1 |17.03.2026|
|  1-01-023-0000|CLAMP,SINGLE U-BOLT,M.8 (WIRE ROPE CLIP)|D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        4 |        0 |        4 |17.03.2026|
|  1-01-023-0001|CLAMP,DOUBLE U-BOLT,M.16(WIRE ROPE CLIP)|D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        4 |        0 |        4 |17.03.2026|
|  1-02-005-0004|CABLE,AERIAL,AL 22 KV. 1X185 SQ.MM.     |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|      110 |        0 |      110 |17.03.2026|
|  1-02-018-0001|TAPE,PVC,O/D,0.18X19X10,000 MM. TIS.386 |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        6 |        0 |        6 |17.03.2026|
|  1-02-018-0003|SPLICING TAPE,AERIAL CABLE,3/4X30'      |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|       20 |        0 |       20 |17.03.2026|
|  1-02-020-0002|TIE WIRE,AL 4.0 MM.                     |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|    0.130 |        0 |    0.130 |17.03.2026|
|  1-02-020-0003|COVERED TIE WIRE.AL.4.0 MM.             |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|   20.400 |        0 |   20.400 |17.03.2026|
|  1-02-026-0205|PREFORMED D/E,SAC 22kV 185sq.mm. 29.78mm|D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|       12 |        0 |       12 |17.03.2026|
|  1-02-030-0103|CONN.,PG,TRIPLE BOLT,AL70-18S SQ.MM.    |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        6 |        0 |        6 |17.03.2026|
|  1-02-041-0007|CONN.,SPLICE,TENSIONLESS AL 185 SQ.MM.  |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        6 |        0 |        6 |17.03.2026|
|  1-03-001-0002|INSULATOR,LINE-POST, 22 KV.,57-2L,P/A   |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        6 |        0 |        6 |17.03.2026|
|  1-03-002-0000|INSULATOR,SUSPENSION,CLASS 52-1,TIS.354 |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|       36 |        0 |       36 |17.03.2026|
|  1-03-003-0000|INSULATOR,SPOOL,CLASS 53-2 TIS.227      |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        2 |        0 |        2 |17.03.2026|
|  1-03-003-0103|INSULATOR,STRAIN,CLASS 54-4 TIS.280     |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        2 |        0 |        2 |17.03.2026|
|  1-03-013-0000|RACK, 2X200 MM. EXT.BACK                |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        1 |        0 |        1 |17.03.2026|
|  1-03-014-0011|CLEVIS,THIMBLE,FOR PREFORMED DEAD-END   |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|       12 |        0 |       12 |17.03.2026|
|  9-09-001-0025|CONCRETE 1/3/5                          |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|        1 |        0 |        1 |17.03.2026|
|  9-09-001-0035|¤ÍÁ»ÒÇ´ìªèÇÂ¡ÒÃÊÑÁ¼ÑÊ·Ò§ä¿¿éÒ           |D060|      |8005265705|C-69-D-NPNSR.0222.02.1|281|    0.120 |        0 |    0.120 |17.03.2026|
|  1-00-001-0001|POLE 8 M.                               |D060|      |8005265724|C-69-D-NPNSR.0140.01.1|281|        1 |        1 |        0 |17.03.2026|
|  1-01-010-0004|ST. WIRE, STRANDED 50/7 SQ.MM.TIS.404   |D060|      |8005265724|C-69-D-NPNSR.0140.01.1|281|       21 |       21 |        0 |17.03.2026|
|  1-01-011-0201|BOLT,MACHINE M.16X170 MM.               |D060|      |8005265724|C-69-D-NPNSR.0140.01.1|281|        2 |        2 |        0 |17.03.2026|
|  1-01-011-0203|BOLT,MACHINE M.16X250 MM.               |D060|      |8005265724|C-69-D-NPNSR.0140.01.1|281|        4 |        4 |        0 |17.03.2026|
|  1-01-018-0100|WASHER,PLAIN,SQUARE, 52X52X4.5 MM.      |D060|      |8005265724|C-69-D-NPNSR.0140.01.1|281|        6 |        0 |        6 |17.03.2026|
|  1-01-022-0002|GROUND ROD,60X60X5 MM. 2 M.LONG         |D060|      |8005265724|C-69-D-NPNSR.0140.01.1|281|        1 |        0 |        1 |17.03.2026|
|  1-02-007-0002|CABLE,AL,750 V,50 SQ.MM. TIS.293        |D060|      |8005265724|C-69-D-NPNSR.0140.01.1|281|      180 |      180 |        0 |17.03.2026|
|  1-02-018-0001|TAPE,PVC,O/D,0.18X19X10,000 MM. TIS.386 |D060|      |8005265724|C-69-D-NPNSR.0140.01.1|281|        1 |        1 |        0 |17.03.2026|
|  1-02-018-0002|TAPE,PVC,O/D,0.18X19X20,000 MM. TIS.386 |D060|      |8005265724|C-69-D-NPNSR.0140.01.1|281|        5 |        0 |        5 |17.03.2026|
|  1-02-020-0002|TIE WIRE,AL 4.0 MM.                     |D060|      |8005265724|C-69-D-NPNSR.0140.01.1|281|    0.130 |    0.130 |        0 |17.03.2026|
|  1-02-026-0301|PREFORMED D/E, AW 50 SQ.MM.             |D060|      |8005265724|C-69-D-NPNSR.0140.01.1|281|        4 |        4 |        0 |17.03.2026|
|  1-02-030-0101|CONN.,PG,DOUBLE BOLT,AL 16-70 SQ.MM.    |D060|      |8005265724|C-69-D-NPNSR.0140.01.1|281|        2 |        2 |        0 |17.03.2026|
|  1-02-032-0012|H-CONNCTOR,MAIN AL 50-95,TAP AL/CU 50-95|D060|      |8005265724|C-69-D-NPNSR.0140.01.1|281|        1 |        1 |        0 |17.03.2026|
|  1-03-003-0000|INSULATOR,SPOOL,CLASS 53-2 TIS.227      |D060|      |8005265724|C-69-D-NPNSR.0140.01.1|281|        6 |        6 |        0 |17.03.2026|
|  1-03-013-0000|RACK, 2X200 MM. EXT.BACK                |D060|      |8005265724|C-69-D-NPNSR.0140.01.1|281|        3 |        3 |        0 |17.03.2026|
|  1-04-000-0300|S.A. 250-500 V. 2.5-5.0 KA              |D060|      |8005265724|C-69-D-NPNSR.0140.01.1|281|        1 |        1 |        0 |17.03.2026|
|  1-08-004-0001|CONDUIT,PVC,RIGID, 20X2500 MM.TIS.216   |D060|      |8005265724|C-69-D-NPNSR.0140.01.1|281|        3 |        3 |        0 |17.03.2026|
|  9-09-001-0035|¤ÍÁ»ÒÇ´ìªèÇÂ¡ÒÃÊÑÁ¼ÑÊ·Ò§ä¿¿éÒ           |D060|      |8005265724|C-69-D-NPNSR.0140.01.1|281|    0.020 |        0 |    0.020 |17.03.2026|
|  9-09-001-1007|WELDING POWDER, ST. WIRE 50 SQ.MM. TO GD|D060|      |8005265724|C-69-D-NPNSR.0140.01.1|281|        3 |        0 |        3 |17.03.2026|
|  1-00-001-0001|POLE 8 M.                               |D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|        1 |        1 |        0 |18.03.2026|
|  1-00-004-0001|ANCHOR,PLATE, CONCRETE 550X550X150 MM.  |D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|        1 |        1 |        0 |18.03.2026|
|  1-01-010-0004|ST. WIRE, STRANDED 50/7 SQ.MM.TIS.404   |D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|       33 |       33 |        0 |18.03.2026|
|  1-01-011-0201|BOLT,MACHINE M.16X170 MM.               |D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|        2 |        2 |        0 |18.03.2026|
|  1-01-011-0202|BOLT,MACHINE M.16X200 MM.               |D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|        2 |        2 |        0 |18.03.2026|
|  1-01-018-0100|WASHER,PLAIN,SQUARE, 52X52X4.5 MM.      |D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|        2 |        0 |        2 |18.03.2026|
|  1-01-021-0000|ROD,ANCHOR,ROUND EYE M.16, 2 M.LONG     |D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|        1 |        1 |        0 |18.03.2026|
|  1-01-021-0300|ANCLE GUY ATTACHMENT 30 DEG.            |D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|        1 |        1 |        0 |18.03.2026|
|  1-01-021-0304|THIMBLE,GUY,FOR STEEL WIRE 50-95 SQ.MM. |D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|        1 |        1 |        0 |18.03.2026|
|  1-01-022-0002|GROUND ROD,60X60X5 MM. 2 M.LONG         |D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|        1 |        0 |        1 |18.03.2026|
|  1-01-023-0000|CLAMP,SINGLE U-BOLT,M.8 (WIRE ROPE CLIP)|D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|        6 |        6 |        0 |18.03.2026|
|  1-02-007-0002|CABLE,AL,750 V,50 SQ.MM. TIS.293        |D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|       87 |       87 |        0 |18.03.2026|
|  1-02-018-0001|TAPE,PVC,O/D,0.18X19X10,000 MM. TIS.386 |D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|        1 |        1 |        0 |18.03.2026|
|  1-02-018-0002|TAPE,PVC,O/D,0.18X19X20,000 MM. TIS.386 |D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|        5 |        0 |        5 |18.03.2026|
|  1-02-026-0301|PREFORMED D/E, AW 50 SQ.MM.             |D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|        4 |        4 |        0 |18.03.2026|
|  1-02-030-0101|CONN.,PG,DOUBLE BOLT,AL 16-70 SQ.MM.    |D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|        2 |        2 |        0 |18.03.2026|
|  1-02-032-0012|H-CONNCTOR,MAIN AL 50-95,TAP AL/CU 50-95|D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|        1 |        1 |        0 |18.03.2026|
|  1-03-003-0000|INSULATOR,SPOOL,CLASS 53-2 TIS.227      |D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|        4 |        4 |        0 |18.03.2026|
|  1-03-003-0100|INSULATOR,STRAIN,CLASS 54-1 TIS.280     |D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|        1 |        1 |        0 |18.03.2026|
|  1-03-013-0000|RACK, 2X200 MM. EXT.BACK                |D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|        2 |        2 |        0 |18.03.2026|
|  1-04-000-0300|S.A. 250-500 V. 2.5-5.0 KA              |D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|        1 |        1 |        0 |18.03.2026|
|  1-08-004-0001|CONDUIT,PVC,RIGID, 20X2500 MM.TIS.216   |D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|        3 |        3 |        0 |18.03.2026|
|  9-09-001-0035|¤ÍÁ»ÒÇ´ìªèÇÂ¡ÒÃÊÑÁ¼ÑÊ·Ò§ä¿¿éÒ           |D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|    0.020 |        0 |    0.020 |18.03.2026|
|  9-09-001-1007|WELDING POWDER, ST. WIRE 50 SQ.MM. TO GD|D060|      |8005266396|C-69-D-NPNSR.0228.01.1|281|        3 |        0 |        3 |18.03.2026|
|  1-00-001-0001|POLE 8 M.                               |D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|        4 |        4 |        0 |18.03.2026|
|  1-00-004-0001|ANCHOR,PLATE, CONCRETE 550X550X150 MM.  |D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|        2 |        2 |        0 |18.03.2026|
|  1-01-010-0004|ST. WIRE, STRANDED 50/7 SQ.MM.TIS.404   |D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|       45 |        0 |       45 |18.03.2026|
|  1-01-011-0201|BOLT,MACHINE M.16X170 MM.               |D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|        6 |        6 |        0 |18.03.2026|
|  1-01-011-0202|BOLT,MACHINE M.16X200 MM.               |D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|        5 |        5 |        0 |18.03.2026|
|  1-01-011-0203|BOLT,MACHINE M.16X250 MM.               |D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|        2 |        2 |        0 |18.03.2026|
|  1-01-018-0100|WASHER,PLAIN,SQUARE, 52X52X4.5 MM.      |D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|        9 |        0 |        9 |18.03.2026|
|  1-01-021-0000|ROD,ANCHOR,ROUND EYE M.16, 2 M.LONG     |D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|        2 |        2 |        0 |18.03.2026|
|  1-01-021-0300|ANCLE GUY ATTACHMENT 30 DEG.            |D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|        2 |        2 |        0 |18.03.2026|
|  1-01-021-0304|THIMBLE,GUY,FOR STEEL WIRE 50-95 SQ.MM. |D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|        2 |        2 |        0 |18.03.2026|
|  1-01-022-0002|GROUND ROD,60X60X5 MM. 2 M.LONG         |D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|        1 |        0 |        1 |18.03.2026|
|  1-01-023-0000|CLAMP,SINGLE U-BOLT,M.8 (WIRE ROPE CLIP)|D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|       12 |       12 |        0 |18.03.2026|
|  1-02-007-0002|CABLE,AL,750 V,50 SQ.MM. TIS.293        |D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|      310 |      310 |        0 |18.03.2026|
|  1-02-018-0001|TAPE,PVC,O/D,0.18X19X10,000 MM. TIS.386 |D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|       12 |       12 |        0 |18.03.2026|
|  1-02-020-0002|TIE WIRE,AL 4.0 MM.                     |D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|    0.260 |    0.260 |        0 |18.03.2026|
|  1-02-026-0301|PREFORMED D/E, AW 50 SQ.MM.             |D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|       10 |       10 |        0 |18.03.2026|
|  1-02-030-0101|CONN.,PG,DOUBLE BOLT,AL 16-70 SQ.MM.    |D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|        2 |        2 |        0 |18.03.2026|
|  1-02-032-0012|H-CONNCTOR,MAIN AL 50-95,TAP AL/CU 50-95|D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|        3 |        3 |        0 |18.03.2026|
|  1-03-003-0000|INSULATOR,SPOOL,CLASS 53-2 TIS.227      |D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|       14 |       14 |        0 |18.03.2026|
|  1-03-003-0100|INSULATOR,STRAIN,CLASS 54-1 TIS.280     |D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|        2 |        2 |        0 |18.03.2026|
|  1-03-013-0000|RACK, 2X200 MM. EXT.BACK                |D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|        7 |        7 |        0 |18.03.2026|
|  1-04-000-0300|S.A. 250-500 V. 2.5-5.0 KA              |D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|        1 |        1 |        0 |18.03.2026|
|  1-08-004-0001|CONDUIT,PVC,RIGID, 20X2500 MM.TIS.216   |D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|        3 |        3 |        0 |18.03.2026|
|  9-09-001-0035|¤ÍÁ»ÒÇ´ìªèÇÂ¡ÒÃÊÑÁ¼ÑÊ·Ò§ä¿¿éÒ           |D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|    0.020 |        0 |    0.020 |18.03.2026|
|  9-09-001-1007|WELDING POWDER, ST. WIRE 50 SQ.MM. TO GD|D060|      |8005266446|C-69-D-NPNSR.0168.01.1|281|        3 |        0 |        3 |18.03.2026|
|  1-00-001-0001|POLE 8 M.                               |D060|      |8005266452|C-69-D-NPNSR.0212.01.1|281|        3 |        0 |        3 |18.03.2026|
|  1-00-004-0001|ANCHOR,PLATE, CONCRETE 550X550X150 MM.  |D060|      |8005266452|C-69-D-NPNSR.0212.01.1|281|        1 |        0 |        1 |18.03.2026|
|  1-01-010-0004|ST. WIRE, STRANDED 50/7 SQ.MM.TIS.404   |D060|      |8005266452|C-69-D-NPNSR.0212.01.1|281|       33 |        0 |       33 |18.03.2026|
|  1-01-011-0201|BOLT,MACHINE M.16X170 MM.               |D060|      |8005266452|C-69-D-NPNSR.0212.01.1|281|        5 |        0 |        5 |18.03.2026|
|  1-01-011-0202|BOLT,MACHINE M.16X200 MM.               |D060|      |8005266452|C-69-D-NPNSR.0212.01.1|281|        4 |        0 |        4 |18.03.2026|
|  1-01-018-0100|WASHER,PLAIN,SQUARE, 52X52X4.5 MM.      |D060|      |8005266452|C-69-D-NPNSR.0212.01.1|281|        5 |        0 |        5 |18.03.2026|
|  1-01-021-0000|ROD,ANCHOR,ROUND EYE M.16, 2 M.LONG     |D060|      |8005266452|C-69-D-NPNSR.0212.01.1|281|        1 |        0 |        1 |18.03.2026|
|  1-01-021-0300|ANCLE GUY ATTACHMENT 30 DEG.            |D060|      |8005266452|C-69-D-NPNSR.0212.01.1|281|        1 |        0 |        1 |18.03.2026|
|  1-01-021-0304|THIMBLE,GUY,FOR STEEL WIRE 50-95 SQ.MM. |D060|      |8005266452|C-69-D-NPNSR.0212.01.1|281|        1 |        0 |        1 |18.03.2026|
|  1-01-022-0002|GROUND ROD,60X60X5 MM. 2 M.LONG         |D060|      |8005266452|C-69-D-NPNSR.0212.01.1|281|        1 |        0 |        1 |18.03.2026|
|  1-01-023-0000|CLAMP,SINGLE U-BOLT,M.8 (WIRE ROPE CLIP)|D060|      |8005266452|C-69-D-NPNSR.0212.01.1|281|        6 |        0 |        6 |18.03.2026|
|  1-02-007-0002|CABLE,AL,750 V,50 SQ.MM. TIS.293        |D060|      |8005266452|C-69-D-NPNSR.0212.01.1|281|      110 |        0 |      110 |18.03.2026|
|  1-02-018-0001|TAPE,PVC,O/D,0.18X19X10,000 MM. TIS.386 |D060|      |8005266452|C-69-D-NPNSR.0212.01.1|281|       12 |        0 |       12 |18.03.2026|
|  1-02-020-0002|TIE WIRE,AL 4.0 MM.                     |D060|      |8005266452|C-69-D-NPNSR.0212.01.1|281|    0.320 |        0 |    0.320 |18.03.2026|
|  1-02-026-0301|PREFORMED D/E, AW 50 SQ.MM.             |D060|      |8005266452|C-69-D-NPNSR.0212.01.1|281|        8 |        0 |        8 |18.03.2026|
|  1-02-030-0101|CONN.,PG,DOUBLE BOLT,AL 16-70 SQ.MM.    |D060|      |8005266452|C-69-D-NPNSR.0212.01.1|281|        2 |        0 |        2 |18.03.2026|
